@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute base numeric
@attribute sp numeric
@attribute dia numeric
@attribute cl numeric
@attribute unit numeric
@attribute ls numeric
@attribute lobjois numeric
@attribute tud_base numeric
@attribute tud_clausesf numeric
@attribute tud_resf numeric
@attribute tud_varf numeric
@attribute tud_derivativef numeric
@attribute tud_big numeric
@attribute tud_const numeric
@attribute tud_rwhf numeric
@attribute tud_xor numeric

@data
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-1/shuffling-1-s1777916872-of-bench-sat04-367.used-as.sat04-506.cnf.gz,1,14.56,3.204,11.08,6.04,1.168,5.468,3.004,0.396,0.884,0.984,0.168,0,0.16,0.184,0.092,0.304
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-1/shuffling-1-s32798078-of-bench-sat04-359.used-as.sat04-498.cnf.gz,1,27.676,8.22,13.004,8.028,3.272,7.484,5.064,0.612,1.452,1.94,0.284,0.032,0.34,0.416,0.192,0.668
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-1/shuffling-1-s339618419-of-bench-sat04-361.used-as.sat04-500.cnf.gz,1,0.348,0.156,0.772,5.068,0.1,4.692,2.072,0.024,0.02,0.028,0.004,0,0.012,0.012,0.008,0.016
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-1/shuffling-1-s419401927-of-bench-sat04-364.used-as.sat04-503.cnf.gz,1,2.412,0.848,9.304,5.368,0.396,4.932,2.384,0.092,0.108,0.14,0.032,0,0.052,0.056,0.032,0.076
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-1/shuffling-1-s511155725-of-bench-sat04-363.used-as.sat04-502.cnf.gz,1,10.112,6.74,13.552,8.52,3.644,7.98,5.332,1.148,0.632,0.812,0.132,0,0.488,0.464,0.204,1.04
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-1/shuffling-1-s765004498-of-bench-sat04-365.used-as.sat04-504.cnf.gz,1,3.1,0.98,10.432,5.424,0.44,4.844,2.392,0.108,0.148,0.192,0.044,0.02,0.08,0.096,0.06,0.12
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-1/shuffling-1-s914569715-of-bench-sat04-360.used-as.sat04-499.cnf.gz,1,28.384,8.16,13.18,8.184,3.656,7.98,5.276,0.732,1.7,2.14,0.3,0,0.4,0.512,0.272,0.756
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-2/shuffling-2-s1273147401-of-bench-sat04-365.used-as.sat04-642.cnf.gz,1,3.276,1.148,10.508,5.476,0.536,4.916,2.544,0.112,0.144,0.188,0.04,0.016,0.076,0.092,0.056,0.116
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-2/shuffling-2-s1274015131-of-bench-sat04-367.used-as.sat04-644.cnf.gz,1,15.848,3.924,11.512,6.416,1.452,5.912,3.408,0.364,0.848,0.964,0.168,0,0.168,0.168,0.112,0.284
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-2/shuffling-2-s1727927196-of-bench-sat04-360.used-as.sat04-637.cnf.gz,1,28.536,9.556,13.456,8.58,3.832,8.176,5.556,0.704,1.728,2.04,0.432,0.196,0.648,0.636,0.48,0.916
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-2/shuffling-2-s329391454-of-bench-sat04-364.used-as.sat04-641.cnf.gz,1,2.18,0.692,8.44,5.284,0.344,4.784,2.3,0.092,0.108,0.144,0.028,0,0.048,0.056,0.032,0.076
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-2/shuffling-2-s340247357-of-bench-sat04-361.used-as.sat04-638.cnf.gz,1,0.352,0.164,0.768,5.064,0.096,4.768,2.076,0.024,0.016,0.024,0.004,0,0.008,0.012,0.008,0.016
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-2/shuffling-2-s644021767-of-bench-sat04-362.used-as.sat04-639.cnf.gz,1,6.532,3.884,12.06,6.964,2.092,6.388,4.168,0.776,0.532,0.672,0.196,0.028,0.412,0.424,0.184,0.64
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-2/shuffling-2-s725710038-of-bench-sat04-363.used-as.sat04-640.cnf.gz,1,9.54,5.956,13.052,8.18,3.184,7.468,4.948,1.088,0.708,0.864,0.244,0,0.44,0.516,0.16,0.88
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-2/shuffling-2-s780396772-of-bench-sat04-359.used-as.sat04-636.cnf.gz,1,27.192,7.744,12.856,8,3.444,7.596,5,0.7,1.544,1.868,0.284,0.012,0.276,0.324,0.192,0.524
industrial/SAT-Comp-2004-CNF/simon03/sat02-shuffling-2/shuffling-2-s993306987-of-bench-sat04-366.used-as.sat04-643.cnf.gz,1,15.004,3.228,11.208,6.124,1.244,5.584,3.116,0.368,0.86,1.016,0.176,0.02,0.18,0.26,0.12,0.324
industrial/SAT-Comp-2004-CNF/simon03/sat02/comb1.used-as.sat04-361.cnf.gz,1,0.348,0.156,0.768,5.068,0.088,4.728,2.076,0.024,0.02,0.028,0.004,0.004,0.012,0.012,0.008,0.016
industrial/SAT-Comp-2004-CNF/simon03/sat02/f2clk_40.used-as.sat04-364.cnf.gz,1,2.128,0.704,8.28,5.312,0.332,4.844,2.328,0.092,0.112,0.144,0.032,0.004,0.044,0.06,0.024,0.084
industrial/SAT-Comp-2004-CNF/simon03/sat02/f2clk_50.used-as.sat04-365.cnf.gz,1,3.036,0.956,10.432,5.416,0.468,4.86,2.388,0.12,0.16,0.188,0.04,0.012,0.072,0.068,0.04,0.104
industrial/SAT-Comp-2004-CNF/simon03/sat02/fifo8_300.used-as.sat04-362.cnf.gz,1,6.18,4.232,12.252,7.196,2.084,6.452,4.044,0.844,0.524,0.616,0.112,0,0.304,0.344,0.14,0.516
industrial/SAT-Comp-2004-CNF/simon03/sat02/fifo8_400.used-as.sat04-363.cnf.gz,1,10.228,6.684,13.768,8.34,3.212,7.592,5.024,1.104,0.652,0.804,0.252,0,0.436,0.552,0.256,0.98
industrial/SAT-Comp-2004-CNF/simon03/sat02/sha1.used-as.sat04-366.cnf.gz,1,14.72,3,10.96,6.048,1.148,5.472,3.036,0.32,0.916,1.064,0.244,0.08,0.232,0.3,0.2,0.4
industrial/SAT-Comp-2004-CNF/simon03/sat02/sha2.used-as.sat04-367.cnf.gz,1,14.944,3.38,11.424,6.348,1.496,5.88,3.416,0.348,0.92,1.04,0.232,0.064,0.216,0.268,0.168,0.384
industrial/SAT-Comp-2004-CNF/simon03/sat02/w08_14.used-as.sat04-359.cnf.gz,1,27.52,8.456,13,7.972,3.924,7.512,4.964,0.708,1.58,1.956,0.276,0,0.288,0.36,0.228,0.552
industrial/SAT-Comp-2004-CNF/simon03/sat02/w08_15.used-as.sat04-360.cnf.gz,1,28.532,9.624,13.5,8.404,4.084,8.264,5.496,0.812,1.744,2.148,0.26,0,0.308,0.396,0.256,0.476
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-1/shuffling-1-s1388695022-of-bench-sat04-356.used-as.sat04-495.cnf.gz,1,2.308,1.656,10.388,5.372,0.38,4.888,2.348,0.096,0.108,0.124,0.04,0.008,0.048,0.052,0.028,0.076
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-1/shuffling-1-s1607689246-of-bench-sat04-351.used-as.sat04-490.cnf.gz,1,21.604,6.964,10.984,5.948,1.632,5.84,3.012,0.364,?,15.456,0.652,0,0.052,0.088,0.104,0.272
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-1/shuffling-1-s1931619758-of-bench-sat04-352.used-as.sat04-491.cnf.gz,1,22.408,8.82,11.532,6.492,1.64,6.872,3.516,0.548,?,22.316,1.412,0,0.048,0.14,0.104,0.332
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-1/shuffling-1-s2015158897-of-bench-sat04-358.used-as.sat04-497.cnf.gz,1,0.72,0.296,1.944,5.14,0.196,4.752,2.136,0.036,0.036,0.052,0.008,0.004,0.02,0.02,0.016,0.028
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-1/shuffling-1-s242737891-of-bench-sat04-353.used-as.sat04-492.cnf.gz,1,21.66,6.66,11.256,6.276,10.588,5.888,3.272,0.168,5.74,0.384,0.08,0.004,0.036,0.04,0.096,0.148
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-1/shuffling-1-s355579135-of-bench-sat04-357.used-as.sat04-496.cnf.gz,1,0.548,0.216,1.28,5.1,0.124,4.728,2.1,0.032,0.028,0.036,0.008,0,0.012,0.016,0.008,0.02
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-1/shuffling-1-s358595283-of-bench-sat04-349.used-as.sat04-488.cnf.gz,1,21.172,7.164,10.828,5.812,0.956,5.496,2.844,0.292,?,38.952,0.6,0.004,0.056,0.068,0.108,0.256
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-1/shuffling-1-s568675787-of-bench-sat04-350.used-as.sat04-489.cnf.gz,1,22.04,7.908,11.296,6.216,1.276,6.284,3.216,0.392,?,56.664,1.204,0,0.084,0.132,0.144,0.3
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-1/shuffling-1-s655938367-of-bench-sat04-355.used-as.sat04-494.cnf.gz,1,11.048,0.336,1.552,5.116,0.152,4.684,2.108,0.016,0.156,0.172,0.012,0,0.008,0.008,0.012,0.012
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-1/shuffling-1-s793536932-of-bench-sat04-354.used-as.sat04-493.cnf.gz,1,11.28,0.396,1.568,5.14,0.152,4.696,2.116,0.02,0.152,0.172,0.008,0,0.004,0.004,0.004,0.008
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-2/shuffling-2-s1016393551-of-bench-sat04-357.used-as.sat04-634.cnf.gz,1,0.56,0.216,1.288,5.096,0.132,4.86,2.116,0.032,0.024,0.032,0.008,0,0.012,0.02,0.012,0.024
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-2/shuffling-2-s125784644-of-bench-sat04-352.used-as.sat04-629.cnf.gz,1,22.396,8.868,11.54,6.5,1.504,6.7,3.584,0.48,?,22.5,1.444,0,0.088,0.156,0.156,0.34
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-2/shuffling-2-s1401914502-of-bench-sat04-353.used-as.sat04-630.cnf.gz,1,21.628,6.788,11.228,6.112,6.66,5.844,3.296,0.164,5.544,0.368,0.06,0.008,0.028,0.028,0.088,0.116
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-2/shuffling-2-s1970369959-of-bench-sat04-356.used-as.sat04-633.cnf.gz,1,2.104,1.46,10.344,5.316,0.396,4.772,2.316,0.088,0.108,0.112,0.032,0.004,0.04,0.048,0.024,0.068
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-2/shuffling-2-s2102867814-of-bench-sat04-349.used-as.sat04-626.cnf.gz,1,21.264,7.352,10.86,5.792,1.1,5.488,2.824,0.292,?,39.56,0.604,0.008,0.056,0.068,0.108,0.264
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-2/shuffling-2-s496613354-of-bench-sat04-358.used-as.sat04-635.cnf.gz,1,0.724,0.264,1.936,5.128,0.188,4.776,2.14,0.036,0.04,0.048,0.016,0.004,0.024,0.024,0.016,0.032
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-2/shuffling-2-s524759601-of-bench-sat04-350.used-as.sat04-627.cnf.gz,1,22,7.964,11.32,6.216,1.252,6.292,3.22,0.392,?,55.936,1.244,0,0.068,0.112,0.128,0.28
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-2/shuffling-2-s561047768-of-bench-sat04-354.used-as.sat04-631.cnf.gz,1,11.136,0.376,1.544,5.1,0.14,4.688,2.112,0.02,0.164,0.184,0.012,0,0.004,0.004,0.008,0.008
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-2/shuffling-2-s772306053-of-bench-sat04-351.used-as.sat04-628.cnf.gz,1,21.772,7.336,11.12,6.016,2.372,5.964,3.096,0.34,?,15.612,0.708,0.028,0.088,0.136,0.14,0.276
industrial/SAT-Comp-2004-CNF/simon03/sat02bis-shuffling-2/shuffling-2-s954892531-of-bench-sat04-355.used-as.sat04-632.cnf.gz,1,11.028,0.372,1.56,5.112,0.144,4.632,2.116,0.02,0.156,0.172,0.008,0,0.004,0.008,0.004,0.008
industrial/SAT-Comp-2004-CNF/simon03/sat02bis/cnf-r4-b1-k1.1-comp.used-as.sat04-354.cnf.gz,1,10.952,0.368,1.556,5.14,0.14,4.784,2.112,0.02,0.164,0.18,0.008,0,0.004,0.004,0.004,0.008
industrial/SAT-Comp-2004-CNF/simon03/sat02bis/cnf-r4-b1-k1.2-comp.used-as.sat04-355.cnf.gz,1,11.268,0.38,1.56,5.12,0.136,4.636,2.112,0.02,0.16,0.172,0.008,0,0.004,0.004,0.004,0.008
industrial/SAT-Comp-2004-CNF/simon03/sat02bis/cnt10.used-as.sat04-356.cnf.gz,1,1.656,1.148,10.368,5.324,0.388,4.728,2.32,0.096,0.104,0.112,0.032,0,0.04,0.044,0.02,0.068
industrial/SAT-Comp-2004-CNF/simon03/sat02bis/dp11u10.used-as.sat04-357.cnf.gz,1,0.548,0.2,1.28,5.104,0.128,4.796,2.104,0.036,0.028,0.032,0.004,0,0.012,0.012,0.008,0.02
industrial/SAT-Comp-2004-CNF/simon03/sat02bis/dp12u11.used-as.sat04-358.cnf.gz,1,0.86,0.336,1.948,5.128,0.168,4.792,2.124,0.036,0.036,0.048,0.008,0.004,0.02,0.024,0.016,0.032
industrial/SAT-Comp-2004-CNF/simon03/sat02bis/k2fix_gr_2pin_w8.used-as.sat04-351.cnf.gz,1,21.64,7.46,11.012,5.948,1.724,5.792,2.952,0.352,?,15.692,0.736,0.008,0.096,0.132,0.14,0.32
industrial/SAT-Comp-2004-CNF/simon03/sat02bis/k2fix_gr_2pin_w9.used-as.sat04-352.cnf.gz,1,22.748,9.312,11.648,6.656,1.696,6.924,3.596,0.544,?,22.46,1.352,0,0.104,0.228,0.14,0.46
industrial/SAT-Comp-2004-CNF/simon03/sat02bis/k2fix_gr_2pinvar_w8.used-as.sat04-349.cnf.gz,1,21.376,7.524,10.864,5.924,1.136,5.556,2.932,0.324,?,40.148,0.664,0,0.04,0.056,0.096,0.264
industrial/SAT-Comp-2004-CNF/simon03/sat02bis/k2fix_gr_2pinvar_w9.used-as.sat04-350.cnf.gz,1,22.62,8.22,11.336,6.344,1.356,6.412,3.372,0.404,?,55.472,1.32,0,0.068,0.112,0.12,0.292
industrial/SAT-Comp-2004-CNF/simon03/sat02bis/k2fix_gr_rcs_w8.used-as.sat04-353.cnf.gz,1,21.62,6.824,11.244,6.164,4.588,5.876,3.352,0.196,6.112,0.408,0.088,0,0.036,0.044,0.1,0.208
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-1/shuffling-1-s1013918631-of-bench-sat04-320.used-as.sat04-457.cnf.gz,1,0.444,0.04,0.06,4.988,0.016,4.748,2.012,0.008,0.012,0.008,0.004,0.004,0.004,0.004,0.004,0.004
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-1/shuffling-1-s1103408877-of-bench-sat04-316.used-as.sat04-461.cnf.gz,1,22.42,7.932,11.868,6.84,5.504,6.572,3.964,0.288,6.82,0.624,0.12,0.004,0.072,0.072,0.136,0.304
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-1/shuffling-1-s1530771508-of-bench-sat04-323.used-as.sat04-454.cnf.gz,1,201.192,188.972,194.288,187.544,184.492,197.352,189.856,1.392,?,?,6.916,0,0.208,0.296,0.36,0.984
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-1/shuffling-1-s1573688530-of-bench-sat04-321.used-as.sat04-456.cnf.gz,1,22.88,8.716,12.164,7.14,7.556,6.964,4.212,0.336,7.828,0.676,0.14,0,0.08,0.076,0.144,0.34
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-1/shuffling-1-s1856380600-of-bench-sat04-314.used-as.sat04-463.cnf.gz,1,22.316,8.816,11.912,6.84,3.364,6.696,3.68,0.476,?,48.768,1.016,0.008,0.084,0.108,0.164,0.416
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-1/shuffling-1-s1891661652-of-bench-sat04-325.used-as.sat04-452.cnf.gz,1,28.648,10.476,12.544,7.588,7.552,7.332,4.592,0.548,5.728,0.428,0.204,0,0.092,0.1,0.12,0.316
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-1/shuffling-1-s315487131-of-bench-sat04-322.used-as.sat04-455.cnf.gz,1,35.836,17.116,20.192,15.44,11.832,15.032,11.98,1.896,?,?,0.596,0,0.26,0.308,0.068,0.948
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-1/shuffling-1-s374833513-of-bench-sat04-319.used-as.sat04-458.cnf.gz,1,2.5,0.108,0.096,5.056,0.06,4.704,2.056,0.016,0.068,0.084,0.004,0,0.004,0.008,0.004,0.008
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-1/shuffling-1-s394233189-of-bench-sat04-324.used-as.sat04-453.cnf.gz,1,27.704,10.344,14.276,9.356,8.036,9.076,6.308,0.824,?,?,0.272,0,0.188,0.204,0.144,0.508
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-1/shuffling-1-s716603489-of-bench-sat04-317.used-as.sat04-460.cnf.gz,1,24.204,10.092,13.348,8.332,3.8,8.852,5.372,0.656,?,68.82,2.36,0.008,0.168,0.232,0.2,0.484
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-1/shuffling-1-s74924153-of-bench-sat04-315.used-as.sat04-462.cnf.gz,1,37.456,23.404,27.264,20.924,17.7,21.728,18.876,1.144,?,25.636,0.196,0,0.092,0.168,0.012,0.588
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-1/shuffling-1-s936521956-of-bench-sat04-318.used-as.sat04-459.cnf.gz,1,4.388,0.108,0.064,4.996,0.02,4.568,2.016,0.012,0.16,0.08,0.008,0,0,0.004,0.004,0.004
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-2/shuffling-2-s1330526887-of-bench-sat04-320.used-as.sat04-596.cnf.gz,1,0.452,0.04,0.06,5.004,0.02,4.772,2.008,0.008,0.016,0.008,0.004,0,0.004,0.004,0.004,0.004
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-2/shuffling-2-s1519467671-of-bench-sat04-325.used-as.sat04-591.cnf.gz,1,24.972,10.204,12.392,7.568,8.132,7.356,4.816,0.608,5.644,0.272,0.08,0,0.012,0.032,0.076,0.192
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-2/shuffling-2-s1616009971-of-bench-sat04-315.used-as.sat04-601.cnf.gz,1,37.412,24.364,28.46,22.232,17.852,23.116,19.244,1.34,?,25.18,0.156,0,0.144,0.1,0.036,0.872
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-2/shuffling-2-s1987109058-of-bench-sat04-322.used-as.sat04-594.cnf.gz,1,35.248,17,20.02,14.908,11.676,15.072,11.936,1.644,?,?,0.876,0,0.384,0.572,0.3,1.064
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-2/shuffling-2-s243747910-of-bench-sat04-317.used-as.sat04-599.cnf.gz,1,24.144,9.904,13.176,8.124,3.596,8.676,5.236,0.652,?,69.364,2.324,0.004,0.116,0.18,0.172,0.452
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-2/shuffling-2-s307483067-of-bench-sat04-324.used-as.sat04-592.cnf.gz,1,28.076,11.136,14.78,9.756,8.684,9.416,6.772,0.708,?,?,0.296,0,0.208,0.292,0.164,0.476
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-2/shuffling-2-s554396412-of-bench-sat04-318.used-as.sat04-598.cnf.gz,1,4.716,0.104,0.064,5.012,0.024,4.508,2.012,0.012,0.156,0.08,0.008,0,0,0,0,0
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-2/shuffling-2-s591390940-of-bench-sat04-314.used-as.sat04-602.cnf.gz,1,22.3,8.08,11.66,6.652,4.274,6.644,3.74,0.48,?,48.2,0.976,0.008,0.068,0.096,0.152,0.4
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-2/shuffling-2-s603990491-of-bench-sat04-321.used-as.sat04-595.cnf.gz,1,22.74,8.4,12.228,7.14,6.928,7.032,4.244,0.292,7.276,0.624,0.108,0,0.06,0.06,0.156,0.272
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-2/shuffling-2-s638988020-of-bench-sat04-319.used-as.sat04-597.cnf.gz,1,2.568,0.108,0.096,5.052,0.06,4.608,2.06,0.02,0.068,0.084,0,0,0.004,0.004,0.004,0.008
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-2/shuffling-2-s666499463-of-bench-sat04-323.used-as.sat04-593.cnf.gz,1,180.328,191.356,195.848,192.532,169.276,185.512,184.872,1.372,?,?,6.504,0,0.164,0.252,0.332,0.872
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color-shuffling-2/shuffling-2-s928541943-of-bench-sat04-316.used-as.sat04-600.cnf.gz,1,22.48,8.024,11.904,6.904,6.236,6.62,3.828,0.3,6.764,0.604,0.132,0.012,0.072,0.076,0.148,0.328
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color/abb313GPIA-8-c.used-as.sat04-314.cnf.gz,1,21.4,7.556,11.24,6.196,1.204,6.076,3.164,0.4,?,25.3,0.512,0.008,0.044,0.06,0.168,0.092
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color/abb313GPIA-8-cn.used-as.sat04-315.cnf.gz,1,28.336,15.148,18.388,13.324,8.28,13.168,10.212,0.632,?,19.736,0.276,0.008,0.208,0.232,0.156,0.432
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color/abb313GPIA-8-tr.used-as.sat04-316.cnf.gz,1,21.888,7.4,11.624,6.724,2.8,6.316,3.604,0.196,5.344,0.316,0.052,0.008,0.032,0.036,0.132,0.088
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color/abb313GPIA-9-cn.used-as.sat04-322.cnf.gz,1,29.816,12.408,14.688,9.712,6.32,9.836,6.6,0.82,?,?,0.352,0.004,0.296,0.32,0.236,0.6
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color/abb313GPIA-9-tr.used-as.sat04-321.cnf.gz,1,21.992,8.056,11.624,6.62,3.012,6.376,3.688,0.224,6.24,0.356,0.06,0.004,0.036,0.036,0.148,0.108
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color/inithx.i.1-c-54.used-as.sat04-323.cnf.gz,1,26.432,14.904,13.616,8.56,3.648,10.364,5.668,1.148,?,?,4.324,0.024,0.112,0.152,0.344,0.288
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color/inithx.i.1-cn-54.used-as.sat04-324.cnf.gz,1,24.808,7.372,13.336,8.332,3.708,7.676,5.176,0.416,?,?,0.196,0,0.156,0.156,0.12,0.288
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color/inithx.i.1-tr-54.used-as.sat04-325.cnf.gz,1,24.492,7.652,11.568,6.556,4.024,6,3.616,0.272,5.268,0.24,0.104,0,0.048,0.048,0.076,0.1
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color/myciel6-c.used-as.sat04-318.cnf.gz,1,3.252,0.108,0.048,5.012,0.02,4.396,2.012,0.012,0.12,0.048,0.004,0,0,0,0,0.004
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color/myciel6-cn.used-as.sat04-319.cnf.gz,1,1.632,0.084,0.076,5.048,0.064,4.412,2.048,0.016,0.056,0.068,0,0,0.004,0.004,0.004,0.004
industrial/SAT-Comp-2004-CNF/vangelder/cnf-color/myciel6-tr.used-as.sat04-320.cnf.gz,1,0.292,0.04,0.048,5.008,0.028,4.716,2.008,0.008,0.012,0.004,0,0,0,0,0.004,0
industrial/SAT-Comp-2004-CNF/velev/pipe-sat-1-1-shuffling-1/shuffling-1-s156786317-of-bench-sat04-722.used-as.sat04-735.cnf.gz,1,73.36,79.408,40.792,37.572,100.228,44.456,34.396,5.412,?,?,?,0.016,1.936,23.152,2.432,6.092
industrial/SAT-Comp-2004-CNF/velev/pipe-sat-1-1-shuffling-1/shuffling-1-s1667165673-of-bench-sat04-723.used-as.sat04-736.cnf.gz,1,84.468,77.752,39.9,35.976,65.804,44.42,33.564,5.64,?,?,?,0,1.356,21.932,2.344,5.228
industrial/SAT-Comp-2004-CNF/velev/pipe-sat-1-1-shuffling-1/shuffling-1-s1704429820-of-bench-sat04-721.used-as.sat04-734.cnf.gz,1,87.2,77.468,42.088,36.092,186.84,40.36,33.412,5.416,?,?,?,0.568,2.08,23.808,2.5,6.156
industrial/SAT-Comp-2004-CNF/velev/pipe-sat-1-1-shuffling-1/shuffling-1-s1999993233-of-bench-sat04-725.used-as.sat04-738.cnf.gz,1,77.316,77.524,43.76,37.572,113.46,44.088,33.82,5.592,?,?,?,0.56,2.076,24.268,3.304,6.328
industrial/SAT-Comp-2004-CNF/velev/pipe-sat-1-1-shuffling-1/shuffling-1-s37489193-of-bench-sat04-720.used-as.sat04-733.cnf.gz,1,70.68,78.04,41.4,37.104,110.892,43.06,33.372,4.872,?,?,?,1.032,2.88,24.84,3.696,6.7
industrial/SAT-Comp-2004-CNF/velev/pipe-sat-1-1-shuffling-1/shuffling-1-s396788833-of-bench-sat04-726.used-as.sat04-739.cnf.gz,1,82.38,77.712,41.204,36.728,72.196,44.068,34.236,5.756,?,?,?,0.304,2.104,24.348,2.944,5.764
industrial/SAT-Comp-2004-CNF/velev/pipe-sat-1-1-shuffling-1/shuffling-1-s57793011-of-bench-sat04-724.used-as.sat04-737.cnf.gz,1,84.844,79.456,42.524,37.168,109.788,45.332,35.956,5.228,?,?,?,0.96,2.628,24.632,3.288,6.316
industrial/SAT-Comp-2004-CNF/velev/pipe-sat-1-1-shuffling-1/shuffling-1-s580256948-of-bench-sat04-727.used-as.sat04-740.cnf.gz,1,67.636,78.464,41.268,37.384,99.496,44.488,35.652,5.828,?,?,?,0.356,1.796,24.716,2.8,5.632
industrial/SAT-Comp-2004-CNF/velev/pipe-sat-1-1-shuffling-1/shuffling-1-s672513749-of-bench-sat04-729.used-as.sat04-742.cnf.gz,1,77.812,80.008,41.052,35.8,42,42.188,32.412,5.184,?,?,?,0.788,2.404,24.168,3.18,6.6
industrial/SAT-Comp-2004-CNF/velev/pipe-sat-1-1-shuffling-1/shuffling-1-s889321446-of-bench-sat04-728.used-as.sat04-741.cnf.gz,1,69.308,77.636,41.992,34.74,87.708,42.768,32.708,5.54,?,?,?,0.388,2.032,24.184,3.204,6.328
industrial/SAT-Comp-2004-CNF/velev/pipe-sat-1-1-shuffling-2/shuffling-2-s1151462259-of-bench-sat04-723.used-as.sat04-749.cnf.gz,1,72.452,80.28,43.144,37.076,67.572,46.972,35.26,6.02,?,?,?,0,1.836,24.508,2.74,5.832
industrial/SAT-Comp-2004-CNF/velev/pipe-sat-1-1-shuffling-2/shuffling-2-s1338284274-of-bench-sat04-725.used-as.sat04-751.cnf.gz,1,70.396,78.736,42.676,37.288,105.944,44.952,37.04,6.008,?,?,?,0,1.688,24.608,2.772,5.924
