@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute num_nodes numeric
@attribute cost_matrix_avg numeric
@attribute cost_matrix_std numeric
@attribute cost_matrix_skew numeric
@attribute stdTime numeric
@attribute mst_length numeric
@attribute mst_length_avg numeric
@attribute mst_length_std numeric
@attribute mst_length_skew numeric
@attribute mst_degree_avg numeric
@attribute mst_degree_std numeric
@attribute mst_degree_skew numeric
@attribute mstTime numeric
@attribute cluster_distance_avg numeric
@attribute cluster_distance_std numeric
@attribute cluster_distance_skew numeric
@attribute clusterTime numeric
@attribute tour_const_heu_avg numeric
@attribute tour_const_std numeric
@attribute tour_const_skew numeric
@attribute ls_impov_per_step_avg numeric
@attribute ls_impov_per_step_std numeric
@attribute ls_impov_per_step_skew numeric
@attribute ls_steps_2lm_avg numeric
@attribute ls_steps_2lm_std numeric
@attribute ls_steps_2lm_skew numeric
@attribute ls_maxdist_avg numeric
@attribute ls_maxdist_std numeric
@attribute ls_maxdist_skew numeric
@attribute ls_bestsol_avg numeric
@attribute ls_bestsol_std numeric
@attribute ls_bestsol_skew numeric
@attribute ls_backbone_avg numeric
@attribute ls_backbone_std numeric
@attribute ls_backbone_skew numeric
@attribute lpTime numeric
@attribute bc_improv_per_cut_avg numeric
@attribute bc_improv_per_cut_std numeric
@attribute bc_improv_per_cut_skew numeric
@attribute bc_upper_lower_ratio numeric
@attribute bc_no1s_min numeric
@attribute bc_no1s_q25 numeric
@attribute bc_no1s_q50 numeric
@attribute bc_no1s_q75 numeric
@attribute bc_no1s_max numeric
@attribute bc_p1s numeric
@attribute bc_pn1s numeric
@attribute bcTime numeric
@attribute acc numeric
@attribute acfTime numeric
@attribute angle_min numeric
@attribute angle_median numeric
@attribute angle_mean numeric
@attribute angle_max numeric
@attribute angle_sd numeric
@attribute angle_span numeric
@attribute angle_coef_of_var numeric
@attribute centroid_centroid_x numeric
@attribute centroid_centroid_y numeric
@attribute centroid_dist_min numeric
@attribute centroid_dist_median numeric
@attribute centroid_dist_mean numeric
@attribute centroid_dist_max numeric
@attribute centroid_dist_sd numeric
@attribute centroid_dist_span numeric
@attribute centroid_dist_coef_of_var numeric
@attribute cluster_01pct_number_of_clusters numeric
@attribute cluster_01pct_mean_distance_to_centroid numeric
@attribute cluster_05pct_number_of_clusters numeric
@attribute cluster_05pct_mean_distance_to_centroid numeric
@attribute cluster_10pct_number_of_clusters numeric
@attribute cluster_10pct_mean_distance_to_centroid numeric
@attribute bounding_box_10_ratio_of_cities_outside_box numeric
@attribute bounding_box_20_ratio_of_cities_outside_box numeric
@attribute bounding_box_30_ratio_of_cities_outside_box numeric
@attribute chull_area numeric
@attribute chull_points_on_hull numeric
@attribute distance_distances_shorter_mean_distance numeric
@attribute distance_distinct_distances numeric
@attribute distance_mode_frequency numeric
@attribute distance_mode_quantity numeric
@attribute distance_mode_mean numeric
@attribute distance_mean_tour_length numeric
@attribute distance_sum_of_lowest_edge_values numeric
@attribute distance_min numeric
@attribute distance_median numeric
@attribute distance_mean numeric
@attribute distance_max numeric
@attribute distance_sd numeric
@attribute distance_span numeric
@attribute distance_coef_of_var numeric
@attribute modes_number numeric
@attribute mst_depth_min numeric
@attribute mst_depth_median numeric
@attribute mst_depth_mean numeric
@attribute mst_depth_max numeric
@attribute mst_depth_sd numeric
@attribute mst_depth_span numeric
@attribute mst_depth_coef_of_var numeric
@attribute mst_dists_min numeric
@attribute mst_dists_median numeric
@attribute mst_dists_mean numeric
@attribute mst_dists_max numeric
@attribute mst_dists_sd numeric
@attribute mst_dists_span numeric
@attribute mst_dists_coef_of_var numeric
@attribute mst_dists_sum numeric
@attribute nnds_min numeric
@attribute nnds_median numeric
@attribute nnds_mean numeric
@attribute nnds_max numeric
@attribute nnds_sd numeric
@attribute nnds_span numeric
@attribute nnds_coef_of_var numeric
@attribute popbestmin numeric
@attribute popbestmed numeric
@attribute popbestavg numeric
@attribute popbestmax numeric
@attribute popavgmin numeric
@attribute popavgmed numeric
@attribute popavgavg numeric
@attribute popavgmax numeric

@data
rue_1500-816,1,1500,524322.969338,0.47569,5.853933,0.16,0.032467,0.032489,0.461022,5.340091,1.998667,0.338357,7.637209,0.08,0.059121,0.10196,5.505508,17.39,0.040906,0,0,0.004701,0.001535,1.145644,0.066467,0.000306,-1.145644,0.151267,0.003972,1.145644,54.296777,0.047143,-1.145641,0.867553,0.243468,-0.623987,1.37,0.001649,2.49954,0.411307,0.010866,0.2,0.5,0.5,0.5,0.8,0.897333,0.208667,0.25,776.387379,1.38,0.001212,1.580308,1.579931,3.138946,0.917023,3.137734,0.58042,0.494314,0.490451,0.013454,0.400347,0.385401,0.694652,0.142857,0.681198,0.370671,1,0.385401,1,0.385401,1,0.385401,0.35,0.648667,0.847333,0.987956,0.012,0.511948,1,1500,0,0,1575.2057,20.891043,0,0.51602,0.524719,1.37597,0.250054,1.37597,0.476549,1,1,5,18.606667,139,31.160433,138,1.674692,0.00067,0.016881,0.017059,0.042893,0.007867,0.042222,0.461176,0.000022,0,0.279075,0.330578,0.97116,0.241302,0.97116,0.729941,0.993502,0.995238,0.995587,0.999041,0.992495,0.995183,0.995373,0.998949
rue_1500-817,1,1500,529883.220754,0.475757,5.595846,0.16,0.031804,0.031825,0.470602,5.327333,1.998667,0.335882,10.626821,0.08,0.058946,0.078443,-2.790265,15.54,0.041343,0,0,0.007227,0.001462,-0.782028,0.059,0.004698,0.987433,0.1248,0.029712,0.712996,53.082429,0.025831,1.116891,0.799574,0.317405,-0.76061,1.42,0.001879,2.368371,0.447689,0.012184,0.125,0.5,0.5,0.5,0.875,0.886,0.230667,0.24,629.751838,1.38,0.001836,1.506251,1.523306,3.131608,0.929916,3.129772,0.610459,0.504308,0.497225,0.011351,0.406177,0.388672,0.688029,0.14579,0.676678,0.375098,1,0.388672,1,0.388672,1,0.388672,0.381333,0.645333,0.845333,0.987346,0.016667,0.512431,1,1500,0,0,1590.838018,20.480999,0,0.52069,0.529926,1.362333,0.252571,1.362333,0.476616,1,1,5,25.620667,174,42.360166,173,1.653359,0.000164,0.016632,0.016876,0.041163,0.007945,0.040999,0.470759,0.000021,0,0.289057,0.334628,0.96661,0.243562,0.96661,0.72786,0.993118,0.995901,0.995859,0.9992,0.992271,0.99509,0.995264,0.998894
rue_1500-818,1,1500,522971.815939,0.476121,5.389851,0.19,0.032332,0.032353,0.470405,4.998727,1.998667,0.339342,9.597583,0.08,0.061655,0.083584,-0.732615,10.26,0.042077,0,-0,0.004194,0.001139,2.44949,0.0544,0.004572,2.44949,0.130933,0.016657,2.44949,54.12199,0.051224,-2.449487,0.856653,0.232362,-0.897863,1.43,0.001809,2.556644,0.403974,0.011822,0.0625,0.5,0.5,0.5,0.9375,0.882667,0.24,0.29,600.369188,1.39,0.002701,1.563662,1.547434,3.139401,0.93006,3.1367,0.601033,0.497312,0.50836,0.011005,0.398068,0.384383,0.694563,0.142384,0.683559,0.370422,1,0.384383,1,0.384383,1,0.384383,0.355333,0.638667,0.846667,0.993491,0.011333,0.512893,1,1500,0,0,1570.654162,20.854244,0,0.513934,0.523202,1.388317,0.249557,1.388317,0.476979,1,1,5,19.120667,141,31.450281,140,1.644832,0.001107,0.016573,0.016938,0.04237,0.007971,0.041263,0.470562,0.000022,0,0.288452,0.333446,0.988623,0.234174,0.988623,0.702285,0.994814,0.996563,0.996687,0.999321,0.992558,0.995231,0.995487,0.998925
rue_1500-819,1,1500,518064.907444,0.47619,4.917245,0.16,0.032841,0.032863,0.477751,4.562524,1.998667,0.341792,6.06838,0.08,0.063871,0.087703,-1.237271,10.54,0.042912,0,0,0.005132,0.001725,0.605778,0.064667,0.001549,-0.774597,0.132867,0.022788,0.574817,54.989019,0.024621,0.588193,0.794071,0.325267,-0.77035,1.57,0.002517,2.259164,0.473425,0.014438,0.25,0.5,0.5,0.5,0.75,0.906667,0.188667,0.25,681.06494,1.39,0.00028,1.516477,1.52509,3.140995,0.90432,3.140715,0.592962,0.514005,0.499815,0.00433,0.391883,0.379085,0.705069,0.144739,0.700738,0.381812,1,0.379085,1,0.379085,1,0.379085,0.353333,0.623333,0.833333,0.989048,0.012667,0.515202,1,1500,0,0,1554.783985,20.43409,0,0.507145,0.517916,1.39129,0.247071,1.39129,0.477049,1,1,5,18.265333,123,27.651052,122,1.513854,0.00015,0.016794,0.017032,0.043545,0.00814,0.043395,0.47791,0.000022,0,0.307825,0.342394,0.99875,0.237544,0.99875,0.693773,0.994166,0.996624,0.996811,0.999419,0.992425,0.995169,0.995371,0.998929
rue_1500-82,1,1500,515339.158776,0.47572,5.19049,0.16,0.032853,0.032874,0.466153,4.697098,1.998667,0.332887,8.082879,0.08,0.06114,0.096913,2.142933,15.24,0.042843,0,0,0.007728,0.000651,-2.44949,0.056533,0.003919,2.44949,0.158,0.017963,2.44949,55.122779,0.107689,-2.44949,0.847458,0.236755,-0.982219,1.6,0.002438,8.30022,-2.101253,0.015313,0.125,0.5,0.5,0.5,0.875,0.885333,0.232667,0.29,855.468603,1.69,0.000683,1.560865,1.552505,3.140703,0.894723,3.14002,0.576309,0.501212,0.498834,0.003589,0.38748,0.377727,0.69916,0.142241,0.695571,0.376571,1,0.377727,1,0.377727,1,0.377727,0.351333,0.626667,0.84,0.987922,0.013333,0.513739,1,1500,0,0,1546.81099,20.769052,0,0.505474,0.51526,1.372453,0.245562,1.372453,0.476579,2,1,5,19.537333,142,31.832627,141,1.629323,0.000881,0.016791,0.01695,0.042938,0.007904,0.042056,0.466308,0.000022,0,0.292925,0.33755,0.961853,0.236782,0.961853,0.701472,0.99354,0.996193,0.996293,0.999424,0.992237,0.995026,0.995238,0.998871
rue_1500-820,1,1500,516007.85436,0.474436,5.594891,0.16,0.032423,0.032445,0.466458,3.392068,1.998667,0.329359,5.893661,0.08,0.060853,0.094745,4.031624,14.96,0.042775,0,0,0.007636,0.000416,-2.44949,0.063067,0.000327,-2.44949,0.165733,0.003593,-2.44949,54.039144,0.01558,-2.449371,0.891266,0.211468,-0.648926,1.35,0.002908,2.016114,0.569807,0.014475,0.25,0.5,0.5,0.5,0.75,0.93,0.141333,0.21,836.516339,1.38,0.003233,1.512177,1.52995,3.137979,0.908252,3.134745,0.593649,0.509364,0.494617,0.021953,0.391335,0.379307,0.697921,0.139058,0.675968,0.366611,1,0.379307,1,0.379307,1,0.379307,0.351333,0.634667,0.842667,0.985911,0.012,0.511845,1,1500,0,0,1549.010283,20.397787,0,0.507514,0.515993,1.363686,0.24525,1.363686,0.475297,2,1,5,24.696667,172,41.790074,171,1.692134,0.000468,0.016267,0.016752,0.045781,0.007817,0.045313,0.466613,0.000022,0,0.294282,0.333927,0.969284,0.233154,0.969284,0.698221,0.992513,0.995201,0.995654,0.999155,0.992316,0.995145,0.995293,0.998845
rue_1500-821,1,1500,520412.028968,0.474435,5.70472,0.16,0.033045,0.033067,0.467074,3.520187,1.998667,0.346641,6.323883,0.08,0.062972,0.097354,-2.688364,12.42,0.043439,0,-0,0.007822,0.003097,-70114206340718.1,0.063,0.004333,-625424332252.203,0.174667,0.008667,134019499768.285,55.227294,0.037574,-2278372.420399,0.851305,0.228555,-1.128048,1.41,0.00223,2.435886,0.423219,0.014721,0.125,0.5,0.5,0.5,0.833333,0.879333,0.246,0.25,643.371888,1.38,0.004265,1.643075,1.583337,3.139647,0.912766,3.135382,0.576482,0.502518,0.49655,0.005662,0.397478,0.382871,0.698507,0.14067,0.692844,0.367407,1,0.382871,1,0.382871,1,0.382871,0.360667,0.638667,0.852,0.99163,0.01,0.511829,1,1500,0,0,1563.969906,21.294275,0,0.512443,0.520976,1.384707,0.247618,1.384707,0.475296,3,1,4.5,14.439333,107,21.966733,106,1.521312,0.000503,0.016967,0.017239,0.046797,0.008054,0.046294,0.46723,0.000022,0,0.295805,0.333314,0.988761,0.232708,0.988761,0.698162,0.993257,0.996455,0.996476,0.999497,0.992948,0.995543,0.99571,0.998999
rue_1500-822,1,1500,520237.744641,0.475596,5.385493,0.16,0.032315,0.032337,0.466531,3.199571,1.998667,0.340814,7.098938,0.08,0.062836,0.097636,-2.957139,11.33,0.043226,0,0,0.009877,0.003988,2.44949,0.064933,0.001306,-2.44949,0.172933,0.005226,2.44949,54.265349,0.039529,2.449513,0.856164,0.232607,-0.902102,1.51,0.002029,2.48782,0.403878,0.012297,0.142857,0.5,0.5,0.5,0.833333,0.876667,0.254,0.28,742.643785,1.38,0.000899,1.539893,1.547895,3.138228,0.905247,3.137328,0.584825,0.496474,0.507298,0.008674,0.399844,0.381991,0.704092,0.141278,0.695419,0.369847,1,0.381991,1,0.381991,1,0.381991,0.348667,0.646667,0.851333,0.994583,0.010667,0.512177,1,1500,0,0,1560.908347,20.790726,0,0.51119,0.519956,1.393655,0.247736,1.393655,0.476455,1,1,5,15.508,116,24.3005,115,1.566965,0.000114,0.016443,0.016825,0.051455,0.007852,0.051341,0.466687,0.000022,0,0.295697,0.337079,0.989032,0.235572,0.989032,0.698864,0.993874,0.996326,0.996054,0.999206,0.992196,0.995103,0.995238,0.998885
rue_1500-823,1,1500,525905.350607,0.474913,5.758965,0.16,0.032478,0.032499,0.452679,4.158485,1.998667,0.335882,5.766006,0.08,0.060834,0.073885,-0.736214,12.81,0.04285,0,0,0.007655,0.000821,-1.124487,0.065067,0.002894,-0.695793,0.171333,0.031626,-1.130835,54.268514,0.068341,0.761602,0.796601,0.317985,-0.778292,1.47,0.0028,2.120765,0.503768,0.014889,0.0625,0.5,0.5,0.5,0.9375,0.864667,0.277333,0.24,681.616991,1.39,0.001274,1.558557,1.590998,3.139647,0.882245,3.138373,0.554523,0.494122,0.494391,0.002095,0.400514,0.386336,0.710566,0.142228,0.708471,0.368146,1,0.386336,1,0.386336,1,0.386336,0.373333,0.642,0.845333,0.988121,0.012667,0.511324,1,1500,0,0,1578.208453,21.182591,0,0.517392,0.525719,1.375376,0.250123,1.375376,0.475773,2,1,5,17.45,128,27.740473,127,1.589712,0.000751,0.016732,0.017097,0.043195,0.007742,0.042444,0.452831,0.000022,0,0.288097,0.329648,0.99576,0.236833,0.99576,0.718442,0.994491,0.99684,0.996667,0.999013,0.992446,0.995285,0.995454,0.998949
rue_1500-824,1,1500,522627.308073,0.476878,4.982436,0.16,0.032656,0.032678,0.456607,5.660636,1.998667,0.339342,7.702076,0.08,0.059508,0.081137,-1.512464,17.28,0.042521,0,-0,0.006294,0.000893,-0.876966,0.061867,0.002762,0.705877,0.142,0.018313,1.79863,54.521613,0.019991,0.785289,0.824176,0.30215,-0.664897,1.34,0.002001,2.326695,0.427436,0.011928,0.055556,0.5,0.5,0.5,0.944444,0.882,0.240667,0.28,772.29763,1.38,0.00382,1.65075,1.596087,3.141074,0.916036,3.137253,0.573926,0.507826,0.508876,0.016663,0.400157,0.383068,0.685957,0.146368,0.669295,0.382095,1,0.383068,1,0.383068,1,0.383068,0.360667,0.640667,0.829333,0.989989,0.013333,0.514627,1,1500,0,0,1570.849258,21.031055,0,0.512709,0.523267,1.36677,0.249983,1.36677,0.477736,1,1,5,14.276,91,20.326385,90,1.423815,0.000705,0.017064,0.017111,0.042474,0.007816,0.041769,0.456759,0.000022,0,0.304138,0.340823,0.981578,0.239021,0.981578,0.701303,0.993553,0.996495,0.996462,0.99958,0.992891,0.995514,0.995685,0.99901
rue_1500-825,1,1500,521984.454923,0.474386,5.871254,0.16,0.03209,0.032112,0.480537,4.362115,1.998667,0.337863,7.604836,0.08,0.061043,0.068677,-0.736879,13.5,0.042204,0,0,0.0076,0.000976,-1.897,0.057867,0.003919,2.44949,0.167933,0.00259,-1.788673,53.71828,0.054863,0.423355,0.814775,0.287073,-0.789501,1.5,0.00167,2.618508,0.374528,0.012118,0.1,0.5,0.5,0.5,0.9,0.862667,0.279333,0.28,639.968204,1.39,0.000126,1.532064,1.55227,3.141321,0.921027,3.141194,0.593342,0.498511,0.516352,0.012096,0.401307,0.383779,0.711315,0.140499,0.699219,0.366094,1,0.383779,1,0.383779,1,0.383779,0.366667,0.644667,0.851333,0.989997,0.013333,0.51136,1,1500,0,0,1567.042459,20.173088,0,0.513636,0.521999,1.391112,0.248078,1.391112,0.475247,2,1,5,21.866667,146,34.495403,145,1.577534,0.000732,0.016308,0.016773,0.047258,0.008063,0.046526,0.480697,0.000021,0,0.291318,0.336139,0.985087,0.235003,0.985087,0.699124,0.993848,0.995897,0.99611,0.999464,0.992427,0.995141,0.995314,0.998861
rue_1500-826,1,1500,525160.289087,0.474168,6.07137,0.16,0.032542,0.032564,0.448651,7.009663,1.998667,0.348561,6.955848,0.08,0.060672,0.074035,-0.526106,8.99,0.042441,0,-0,0.003264,0.001733,0.964468,0.059467,0.004308,1.084931,0.116467,0.032684,0.752179,54.413769,0.04229,-0.750043,0.792812,0.313611,-0.815294,1.41,0.002324,2.449905,0.431403,0.015365,0.05,0.5,0.5,0.5,0.875,0.874667,0.257333,0.26,718.931041,1.38,0.001323,1.51284,1.532983,3.139403,0.906114,3.13808,0.591079,0.499898,0.498506,0.000952,0.404663,0.386276,0.696745,0.140354,0.695793,0.363352,1,0.386276,1,0.386276,1,0.386276,0.372667,0.658,0.852,0.980474,0.014,0.510788,1,1500,0,0,1575.98203,21.027508,0,0.517119,0.524977,1.386931,0.24938,1.386931,0.475029,2,1,5,18.256,129,28.585764,128,1.565828,0.000342,0.017013,0.017107,0.040425,0.007677,0.040083,0.448801,0.000022,0,0.277914,0.323934,0.984154,0.233309,0.984154,0.720236,0.993002,0.995928,0.995811,0.999529,0.992641,0.995411,0.995565,0.999002
rue_1500-827,1,1500,522370.993562,0.474411,5.762606,0.16,0.032125,0.032147,0.481118,3.983013,1.998667,0.328852,7.801628,0.08,0.064226,0.080346,-0.512956,7.68,0.042019,0,0,0.007028,0.000343,-189935067846.819,0.063,0.003,88939658926.7827,0.175,0.015667,-1108331197896.33,53.849931,0.074418,-8850552.792417,0.839396,0.23347,-1.305827,1.48,0.00218,2.478617,0.418284,0.015016,0.083333,0.5,0.5,0.5,0.916667,0.903333,0.197333,0.26,668.367625,1.38,0.000652,1.463105,1.52455,3.14068,0.920428,3.140027,0.603738,0.506089,0.497471,0.004367,0.399097,0.384091,0.708882,0.140683,0.704514,0.366276,1,0.384091,1,0.384091,1,0.384091,0.362667,0.646667,0.853333,0.987928,0.014,0.51207,1,1500,0,0,1568.392789,20.465146,0,0.513759,0.522449,1.384586,0.248305,1.384586,0.475272,1,1,5,23.42,164,38.910456,163,1.66142,0.000737,0.016466,0.016806,0.046246,0.008089,0.04551,0.481278,0.000021,0,0.281528,0.332331,0.9691,0.23594,0.9691,0.709955,0.994235,0.996609,0.996733,0.999233,0.992386,0.995205,0.995401,0.998921
rue_1500-828,1,1500,522703.592552,0.474573,5.467652,0.16,0.032261,0.032283,0.469713,3.206471,1.998667,0.333888,8.15364,0.08,0.062344,0.08163,-1.507576,10.6,0.041479,0,0,0.005877,0.000594,-2.44949,0.063067,0.001306,2.44949,0.147333,0.008165,2.44949,53.755494,0.102614,2.449489,0.831025,0.243546,-1.163073,1.36,0.002268,2.484605,0.403367,0.014957,0.083333,0.5,0.5,0.5,0.916667,0.878667,0.244667,0.27,940.97977,1.39,0.001804,1.496575,1.529417,3.128862,0.890577,3.127058,0.582298,0.49998,0.496813,0.025475,0.401816,0.383199,0.689147,0.143649,0.663671,0.374867,1,0.383199,1,0.383199,1,0.383199,0.372667,0.643333,0.838,0.9851,0.013333,0.514332,1,1500,0,0,1569.036509,20.634136,0,0.512479,0.522663,1.375194,0.248492,1.375194,0.475434,2,1,5,16.378667,107,24.054515,106,1.468649,0.000485,0.016359,0.016884,0.048805,0.007933,0.04832,0.46987,0.000022,0,0.289572,0.329209,0.973408,0.237355,0.973408,0.720984,0.994236,0.996527,0.996395,0.999074,0.992483,0.995273,0.995437,0.998924
rue_1500-829,1,1500,527626.61227,0.476332,5.270618,0.16,0.032365,0.032387,0.470464,5.470733,1.998667,0.336874,9.397406,0.08,0.061721,0.078044,-0.520674,10.88,0.042373,0,0,0.005922,0.000147,-1.145644,0.066933,0.000611,-1.145644,0.156133,0.014053,-1.145644,53.937261,0.084284,-1.145643,0.874636,0.238737,-0.592139,1.24,0.002318,2.064333,0.580582,0.009475,0.041667,0.5,0.5,0.5,0.958333,0.89,0.225333,0.26,654.975502,1.37,0.007355,1.523752,1.554543,3.138948,0.928056,3.131593,0.596996,0.499487,0.487096,0.0316,0.403478,0.386493,0.698578,0.146559,0.666978,0.379201,1,0.386493,1,0.386493,1,0.386493,0.369333,0.652667,0.835333,0.991759,0.014,0.513837,1,1500,0,0,1583.708116,20.664859,0,0.517555,0.527551,1.388751,0.251742,1.388751,0.477191,2,1,5,17.568,119,26.738674,118,1.52201,0.000493,0.016835,0.017097,0.043784,0.008046,0.043291,0.470621,0.000022,0,0.280466,0.321912,0.982418,0.233631,0.982418,0.725762,0.994518,0.99685,0.996805,0.99946,0.992366,0.995211,0.995367,0.998928
rue_1500-83,1,1500,524701.638812,0.475525,5.671523,0.16,0.032397,0.032419,0.468338,4.209427,1.998667,0.340814,6.513732,0.08,0.060411,0.085145,-1.911381,14.96,0.043243,0,0,0.007857,0.000472,2.44949,0.062267,0.000327,2.44949,0.145467,0.009145,2.44949,54.146342,0.031528,2.449487,0.87668,0.221175,-0.743293,1.54,0.001934,2.361001,0.439816,0.011688,0.083333,0.5,0.5,0.5,0.916667,0.895333,0.215333,0.29,712.626924,1.38,0.001646,1.533268,1.539227,3.141408,0.897559,3.139762,0.583123,0.49362,0.48869,0.012934,0.39811,0.385898,0.700727,0.140753,0.687793,0.364742,1,0.385898,1,0.385898,1,0.385898,0.368,0.642667,0.845333,0.990955,0.013333,0.510516,1,1500,0,0,1574.312726,20.868914,0,0.516601,0.524421,1.399328,0.249826,1.399328,0.476385,2,1,5,17.216667,123,26.925373,122,1.563913,0.000081,0.016903,0.017013,0.045509,0.00797,0.045428,0.468494,0.000022,0,0.290828,0.326889,0.967818,0.234459,0.967818,0.717243,0.992949,0.996207,0.996266,0.999033,0.992613,0.995344,0.995501,0.998978
rue_1500-830,1,1500,520941.042145,0.474196,5.700622,0.16,0.032232,0.032254,0.46633,4.056758,1.998667,0.337863,5.090452,0.08,0.061322,0.086398,-1.050852,12.35,0.04177,0,0,0.005717,0.000301,-0.381071,0.0656,0.0028,-0.535194,0.1446,0.013537,-1.176434,54.030273,0.08131,2.088943,0.797024,0.309282,-0.804933,1.51,0.002544,2.510689,0.419395,0.017953,0.166667,0.5,0.5,0.5,0.833333,0.898667,0.205333,0.31,622.659146,1.6,0.00464,1.452694,1.519893,3.135985,0.911283,3.131345,0.59957,0.497138,0.499535,0.01255,0.401242,0.382103,0.699495,0.142415,0.686945,0.372713,1,0.381974,1,0.382103,1,0.382103,0.361333,0.646,0.842,0.984257,0.013333,0.512336,1,1500,0,0,1563.6722,20.516017,0,0.511955,0.520877,1.357055,0.247446,1.357055,0.475057,3,1,5,16.804667,114,24.45529,113,1.455268,0.000393,0.016557,0.016811,0.045219,0.007842,0.044825,0.466486,0.000022,0,0.297489,0.332777,0.955253,0.233363,0.955253,0.701259,0.993983,0.996114,0.996379,0.999021,0.991957,0.99491,0.995104,0.998875
rue_1500-831,1,1500,514871.126488,0.474957,5.296898,0.16,0.03294,0.032962,0.463905,3.509126,1.998667,0.33885,4.815868,0.08,0.0612,0.092271,-8.498591,15.48,0.043033,0,0,0.009253,0.001495,-0.996869,0.066333,0.000537,-0.873411,0.163133,0.000306,-1.145644,54.99203,0.040101,0.384634,0.810373,0.315921,-0.704797,1.39,0.002185,2.280761,0.466241,0.012874,0.083333,0.5,0.5,0.5,0.916667,0.878667,0.248,0.28,657.435938,1.39,0.003024,1.568834,1.570415,3.140419,0.914067,3.137395,0.582054,0.493773,0.496283,0.008922,0.392049,0.378339,0.700966,0.139107,0.692044,0.367678,1,0.378339,1,0.378339,1,0.378339,0.344667,0.627333,0.851333,0.991096,0.013333,0.512309,1,1500,0,0,1545.277849,20.609709,0,0.505796,0.514749,1.376349,0.244926,1.376349,0.475817,2,1,5,16.366,106,22.907565,105,1.399705,0.000658,0.0165,0.016978,0.041416,0.007879,0.040757,0.46406,0.000022,0,0.287944,0.329512,0.97163,0.231648,0.97163,0.703004,0.993794,0.996208,0.9961,0.999053,0.992801,0.99546,0.995615,0.999004
rue_1500-832,1,1500,525004.653734,0.476929,4.980163,0.16,0.032668,0.03269,0.45167,10.030328,1.998667,0.34374,7.995944,0.08,0.060583,0.07293,-0.722337,10.37,0.042685,0,0,0.009203,0.001106,1.384015,0.0592,0.004308,2.856764,0.1776,0.02593,-1.529958,54.921954,0.119141,-2.342078,0.795756,0.301513,-0.860665,1.84,0.001703,2.738675,0.438528,0.012244,0.111111,0.5,0.5,0.5,0.916667,0.882,0.236,0.27,955.591508,1.42,0.0031,1.6003,1.578215,3.141382,0.913436,3.138282,0.578778,0.492029,0.486648,0.014931,0.400954,0.384765,0.71689,0.145519,0.70196,0.378204,1,0.384765,1,0.384765,1,0.384765,0.383333,0.636667,0.828667,0.9904,0.01,0.514001,1,1500,0,0,1575.740378,21.360627,0,0.514693,0.524897,1.40226,0.250789,1.40226,0.477787,3,1,5,19.761333,133,30.605852,132,1.548775,0.000394,0.016902,0.01717,0.043064,0.007758,0.04267,0.451821,0.000022,0,0.285972,0.324602,0.996233,0.234533,0.996233,0.722525,0.99386,0.996799,0.996734,0.999513,0.992958,0.995533,0.995713,0.999013
rue_1500-833,1,1500,517040.174673,0.47515,5.221718,0.16,0.03295,0.032972,0.461858,4.743679,1.998667,0.334887,10.536587,0.08,0.060536,0.113336,0.709881,16.55,0.042936,0,0,0.006324,0.00031,-1.027266,0.066267,0.001555,-0.869528,0.161067,0.002939,2.44949,55.151254,0.0564,2.666692,0.787402,0.30397,-0.925555,1.51,0.001914,2.659352,0.391678,0.014863,0.125,0.5,0.5,0.5,0.875,0.864,0.275333,0.27,604.193394,1.38,0.000111,1.487869,1.501506,3.141523,0.906013,3.141412,0.603403,0.502154,0.498218,0.003645,0.397695,0.379233,0.702721,0.142724,0.699075,0.37635,1,0.379233,1,0.379233,1,0.379233,0.362667,0.645333,0.840667,0.987611,0.013333,0.514608,1,1500,0,0,1553.208036,20.709031,0,0.507124,0.517391,1.362538,0.246283,1.362538,0.47601,2,1,5,15.800667,104,22.710338,103,1.437303,0.000606,0.016654,0.017071,0.047708,0.007887,0.047102,0.462012,0.000022,0,0.293185,0.332348,0.967369,0.231317,0.967369,0.696009,0.994368,0.996273,0.996411,0.999031,0.99287,0.995472,0.99561,0.998968
rue_1500-834,1,1500,524393.305478,0.474841,5.957587,0.16,0.032204,0.032226,0.464606,4.270803,1.998667,0.334887,10.536587,0.08,0.061083,0.087091,-1.349346,13.12,0.041057,0,0,0.00643,0.000177,0.380681,0.0614,0.002804,0.661998,0.169867,0.004308,0.705586,53.831077,0.039642,-0.665662,0.82282,0.32471,-0.624926,1.34,0.001016,3.067457,0.316662,0.009914,0.03125,0.333333,0.5,0.625,0.96875,0.850667,0.303333,0.29,758.291536,1.38,0.002364,1.486594,1.513977,3.136256,0.911676,3.133891,0.602173,0.50695,0.508468,0.014538,0.399233,0.386391,0.697922,0.140359,0.683384,0.363255,1,0.386391,1,0.386391,1,0.386391,0.363333,0.639333,0.85,0.990347,0.012667,0.51019,1,1500,0,0,1575.991485,20.736569,0,0.517646,0.52498,1.385349,0.249734,1.385349,0.475701,2,1,5,17.368667,129,27.801223,128,1.600654,0.000416,0.016784,0.016929,0.045384,0.007868,0.044968,0.464761,0.000021,0,0.292697,0.339816,0.980715,0.242865,0.980715,0.714696,0.993447,0.996569,0.996528,0.999503,0.992651,0.995289,0.995483,0.998921
