@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute ubc_cheap numeric
@attribute ubc_all numeric
@attribute tspmeta numeric
@attribute eax_probing numeric

@data
rue_2000-704,1,1.12,36.68,4.29,3.895
rue_2000-705,1,1.18,28.38,3.76,3.955
rue_2000-706,1,1.14,35.7,4.03,4.005
rue_2000-707,1,1.11,26.81,3.83,3.85
rue_2000-708,1,1.11,42,4.25,3.93
rue_2000-709,1,1.27,41.97,3.9,3.795
rue_2000-71,1,1.1,27.6,4.2,3.985
rue_2000-710,1,1,27,3.96,3.965
rue_2000-711,1,1.32,42.34,3.92,3.885
rue_2000-712,1,1.02,37.08,4.22,3.89
rue_2000-713,1,1.39,44.99,3.69,3.865
rue_2000-714,1,1.36,44.84,3.85,4.01
rue_2000-715,1,1.32,47.75,3.88,4.02
rue_2000-716,1,1.3,29.59,3.74,3.93
rue_2000-717,1,1.23,35.42,3.73,3.915
rue_2000-718,1,1.09,25.42,3.8,3.985
rue_2000-719,1,1.2,35.1,3.76,3.865
rue_2000-72,1,1.32,37.2,3.89,3.875
rue_2000-720,1,1.16,36.61,4.16,3.975
rue_2000-721,1,1.25,34.67,3.91,3.92
rue_2000-722,1,1.49,36.26,4.22,3.85
rue_2000-723,1,1.22,36.52,4.3,4.015
rue_2000-724,1,0.68,30.25,4.35,3.895
rue_2000-725,1,0.68,27.9,4.3,3.825
rue_2000-726,1,0.68,38.7,3.81,3.92
rue_2000-727,1,1.46,44.38,3.87,3.92
rue_2000-728,1,1.34,22.7,4.17,3.86
rue_2000-729,1,1.07,37.3,3.88,4.01
rue_2000-73,1,1.58,41.4,3.82,3.795
rue_2000-730,1,1.14,37.94,3.91,4.01
rue_2000-731,1,1.33,31.92,3.9,3.91
rue_2000-732,1,1.38,39.08,3.97,3.985
rue_2000-733,1,1.04,34.02,3.91,3.94
rue_2000-734,1,1.28,49.26,3.68,3.88
rue_2000-735,1,0.86,35.22,3.96,4.045
rue_2000-736,1,1.01,29.62,3.99,3.865
rue_2000-737,1,1.42,32.74,4.26,3.99
rue_2000-738,1,1.37,35.68,3.98,3.9
rue_2000-739,1,1.68,34.35,3.81,3.855
rue_2000-74,1,1.33,29.88,4.08,4.035
rue_2000-740,1,1.37,35.8,4.09,3.975
rue_2000-741,1,1.22,26.76,3.76,4.01
rue_2000-742,1,0.83,31.45,3.99,3.925
rue_2000-743,1,1.56,33.54,4.37,3.695
rue_2000-744,1,1.29,47.71,3.75,3.96
rue_2000-745,1,1.32,43.75,3.88,3.975
rue_2000-746,1,0.84,34.49,4.33,3.8
rue_2000-747,1,0.84,34.12,4.28,3.95
rue_2000-748,1,0.91,36.63,3.94,3.915
rue_2000-749,1,1.46,39.57,4,3.885
rue_2000-75,1,1.27,39.57,3.79,3.91
rue_2000-750,1,1.41,44.51,4.42,3.825
rue_2000-751,1,1.51,40.11,4.22,3.99
rue_2000-752,1,1.35,40.9,4.09,3.935
rue_2000-753,1,1.17,36.91,4.18,4.1
rue_2000-754,1,1.3,45.66,4.37,3.955
rue_2000-755,1,1.06,38.31,4.1,3.89
rue_2000-756,1,1.25,28.7,3.79,3.805
rue_2000-757,1,0.98,36.22,4.39,4.06
rue_2000-758,1,1.06,43.25,4.23,4.05
rue_2000-759,1,1.07,33.89,3.55,3.885
rue_2000-76,1,1.1,31.96,4.25,4.02
rue_2000-760,1,1.22,39.82,3.63,3.975
rue_2000-761,1,1.06,29.63,3.66,4.015
rue_2000-762,1,1.13,29.37,4.03,3.995
rue_2000-763,1,1.15,30.63,4.35,3.775
rue_2000-764,1,1.47,30.86,4.24,3.945
rue_2000-765,1,1.08,32.49,3.83,3.845
rue_2000-766,1,1.01,28.15,4.17,3.97
rue_2000-767,1,1.23,30.74,3.74,4
rue_2000-768,1,1,43.55,4.05,3.97
rue_2000-769,1,0.76,32.47,4.17,3.925
rue_2000-77,1,0.94,29.28,3.69,3.85
rue_2000-770,1,1.39,43.49,4.63,4.035
rue_2000-771,1,0.81,29.02,4.24,3.94
rue_2000-772,1,1.1,41.89,4.19,3.965
rue_2000-773,1,0.84,28.44,4.86,3.955
rue_2000-774,1,0.96,29.56,4.91,4.06
rue_2000-775,1,1.12,39.31,4.95,3.905
rue_2000-776,1,1.19,31.8,5.05,3.995
rue_2000-777,1,1.09,25.37,4.77,3.845
rue_2000-778,1,1.19,44.22,4.79,3.935
rue_2000-779,1,1.02,25.31,4.04,3.895
rue_2000-78,1,1.08,36.66,4.18,3.93
rue_2000-780,1,1.25,36.63,4.2,3.935
rue_2000-781,1,1.42,35.72,4.58,4.04
rue_2000-782,1,1.35,20.57,4.18,3.995
rue_2000-783,1,1.08,26.06,4.29,3.93
rue_2000-784,1,1.18,40.45,4.11,3.86
rue_2000-785,1,0.91,36.61,4.22,3.865
rue_2000-786,1,1.3,36.1,4.56,3.8
rue_2000-787,1,1.12,34.66,3.88,3.815
rue_2000-788,1,1.07,36.67,4.13,3.92
rue_2000-789,1,1.07,29.12,4.01,4.075
rue_2000-79,1,1.59,32.72,4.91,3.97
rue_2000-790,1,1.23,38.41,3.98,3.85
rue_2000-791,1,1.42,35.24,4.25,3.93
rue_2000-792,1,1.25,28.16,3.86,3.95
rue_2000-793,1,1.09,39.25,4.38,3.83
rue_2000-794,1,1.05,33.72,4.6,3.945
rue_2000-795,1,1,32.4,5.07,3.92
rue_2000-796,1,1.39,35.23,5.26,3.855
rue_2000-797,1,1.21,35.32,5.16,4.01
rue_2000-798,1,1.58,32.7,5.12,3.835
rue_2000-799,1,0.94,40.63,5.33,3.94
rue_2000-8,1,1.56,26.38,4.34,3.865
rue_2000-80,1,1.52,38,4.57,3.975
rue_2000-800,1,1.18,39.72,5.13,3.855
rue_2000-801,1,1.03,43.51,5.06,3.885
rue_2000-802,1,1.4,28.74,5.17,3.865
rue_2000-803,1,1.39,37.99,5.45,3.935
rue_2000-804,1,1.19,37.83,5.56,3.83
rue_2000-805,1,1.47,25.03,4.6,3.91
rue_2000-806,1,1.33,30.84,4.66,4.085
rue_2000-807,1,1.24,31.75,4.87,4.05
rue_2000-808,1,1.13,17.17,4.88,4.02
rue_2000-809,1,1.14,28.39,4.69,3.825
rue_2000-81,1,1.46,40.05,4,3.945
rue_2000-810,1,1.55,37.15,4.11,3.81
rue_2000-811,1,1.33,38.65,4.19,3.9
rue_2000-812,1,1.24,28.62,4.44,3.83
rue_2000-813,1,1.27,35.21,3.84,4.14
rue_2000-814,1,1.1,34.6,4.16,4.025
rue_2000-815,1,1.27,31.14,4.07,3.845
rue_2000-816,1,1.11,39.68,3.94,4.07
rue_2000-817,1,1.47,36.68,4.12,4.06
rue_2000-818,1,1.39,36.18,4.16,3.995
rue_2000-819,1,1.55,35.4,4.03,3.93
rue_2000-82,1,1.13,35.33,4.07,3.975
rue_2000-820,1,1.28,39.12,3.85,4.015
rue_2000-821,1,1.45,34.46,3.86,4.03
rue_2000-822,1,1.24,21.86,4.39,3.86
rue_2000-823,1,1.23,33.03,3.92,3.85
rue_2000-824,1,1.35,41.07,4.33,4.035
rue_2000-825,1,1.41,35.5,3.9,3.945
rue_2000-826,1,1.19,28.87,4.02,3.845
rue_2000-827,1,0.98,44.1,4.05,3.92
rue_2000-828,1,1.3,36.27,4.28,3.96
rue_2000-829,1,1.05,34.48,4.04,3.92
rue_2000-83,1,1.31,33.87,4.01,3.805
rue_2000-830,1,1.23,34.49,4.09,3.93
rue_2000-831,1,0.85,28.27,3.97,3.915
rue_2000-832,1,0.95,27.95,3.79,4
rue_2000-833,1,1.12,43.51,4.1,4.045
rue_2000-834,1,1.36,31.01,4.32,4.095
rue_2000-835,1,1.46,41.74,4.32,3.975
rue_2000-836,1,1.05,39.13,4.32,3.92
rue_2000-837,1,1.31,26.56,4.1,4.085
rue_2000-838,1,1.17,41.41,3.84,3.945
rue_2000-839,1,1.38,40.56,4,3.88
rue_2000-84,1,1.05,42.83,3.94,3.94
rue_2000-840,1,1.47,33.73,4.03,3.845
rue_2000-841,1,0.81,41.64,4.29,3.845
rue_2000-842,1,0.8,42.9,4.13,3.785
rue_2000-843,1,1.34,35.55,3.87,4.06
rue_2000-844,1,1.28,36.04,4.57,3.97
rue_2000-845,1,0.84,31.43,4.54,3.92
rue_2000-846,1,1.13,40.35,4.34,3.975
rue_2000-847,1,1.04,37.24,4.3,4.05
rue_2000-848,1,1.03,30,4.68,4.035
rue_2000-849,1,1.52,39.06,4.21,3.96
rue_2000-85,1,1.33,28.89,4.23,4.005
rue_2000-850,1,0.93,33.74,4.25,3.91
rue_2000-851,1,1.18,43.94,4.31,3.9
rue_2000-852,1,1.36,39.86,4.24,3.965
rue_2000-853,1,1.5,24.96,4.62,3.955
rue_2000-854,1,1.19,41.69,4.22,3.88
rue_2000-855,1,1.55,36.74,4.12,3.975
rue_2000-856,1,1.38,31.52,4.06,3.855
rue_2000-857,1,1.33,44.3,4.17,4.06
rue_2000-858,1,1.22,31.1,4.08,3.95
rue_2000-859,1,1.25,34.15,4.11,3.935
rue_2000-86,1,0.83,35.77,4.18,3.96
rue_2000-860,1,1.12,37.73,4.59,4.08
rue_2000-861,1,1.36,38.35,4.5,3.93
rue_2000-862,1,1.3,33.17,4.37,3.91
rue_2000-863,1,1.23,35.13,4.52,3.95
rue_2000-864,1,1.11,32.72,4,3.995
rue_2000-865,1,1.3,32.78,4.11,3.72
rue_2000-866,1,1.4,39.25,4.07,4.025
rue_2000-867,1,1.03,34.79,4.25,3.99
rue_2000-868,1,0.79,43.12,4.18,3.97
rue_2000-869,1,0.93,34.18,4.22,3.935
rue_2000-87,1,1.25,38.02,4.29,3.895
rue_2000-870,1,1.41,33.76,4.54,3.955
rue_2000-871,1,1.28,37.43,3.95,3.89
rue_2000-872,1,1.04,34.99,4.77,3.865
rue_2000-873,1,1.28,34.07,4.03,3.725
rue_2000-874,1,1.27,38.98,4.69,3.96
rue_2000-875,1,1.44,32.97,4.06,3.835
rue_2000-876,1,1.23,30.97,4.28,4.015
rue_2000-877,1,1.25,38.58,4.18,4.155
rue_2000-878,1,1.48,32.4,4.04,3.935
rue_2000-879,1,1.31,30.48,3.93,3.875
rue_2000-88,1,1.23,33,4.13,4.04
rue_2000-880,1,1.27,25.37,4.24,3.91
rue_2000-881,1,1.09,34.97,3.65,3.85
rue_2000-882,1,1.26,32.3,4.15,4.045
rue_2000-883,1,1.37,41.04,4.47,3.88
rue_2000-884,1,1.29,31.16,4.5,3.845
rue_2000-885,1,1.4,37.21,4.35,3.885
rue_2000-886,1,1.45,28.03,4.07,3.815
rue_2000-887,1,1.2,39.14,4.16,4.055
rue_2000-888,1,1.21,41.22,4.34,3.77
rue_2000-889,1,1.23,35.19,3.9,4.02
rue_2000-89,1,1.16,33.58,4.31,3.87
rue_2000-890,1,1.24,38.55,4,3.99
rue_2000-891,1,1.43,30.51,3.86,3.88
rue_2000-892,1,1,42.08,4.15,4.07
rue_2000-893,1,0.96,32.62,4.54,3.945
rue_2000-894,1,1.23,38.35,4.6,3.86
rue_2000-895,1,1.35,36.22,4.23,3.665
rue_2000-896,1,1.36,39.37,3.86,3.945
rue_2000-897,1,1.51,34.72,4.12,3.975
rue_2000-898,1,1.43,27.57,4.49,3.99
rue_2000-899,1,1.56,48.69,4.36,4.11
rue_2000-9,1,1.17,36.1,4.1,3.89
rue_2000-90,1,1.26,43.25,4.57,4.05
rue_2000-900,1,1.51,34.79,4.3,4.055
rue_2000-901,1,1.37,29.81,4.49,3.95
rue_2000-902,1,1.21,31.36,4.18,3.97
rue_2000-903,1,1.2,31.75,4.5,3.91
rue_2000-904,1,1.34,41.46,4.1,3.93
rue_2000-905,1,1.3,39.56,4.63,3.91
rue_2000-906,1,1.14,39.37,4.51,4.075
rue_2000-907,1,1.05,32.38,4.49,3.965
rue_2000-908,1,1.01,35.71,4.42,3.95
rue_2000-909,1,0.99,32.58,3.96,3.91
rue_2000-91,1,1.02,28.35,4.23,3.755
rue_2000-910,1,1.41,29.92,4.03,3.935
rue_2000-911,1,1.01,33.91,4.04,3.95
rue_2000-912,1,1.24,32.26,4.27,3.965
rue_2000-913,1,1.41,25.01,4.39,3.825
rue_2000-914,1,1.16,32.47,4.03,4.03
rue_2000-915,1,1.23,28.77,4.37,3.905
rue_2000-916,1,1.21,31.53,4.2,4.025
rue_2000-917,1,1.14,37.08,4.18,3.775
rue_2000-918,1,1.17,35.06,4.77,4.05
rue_2000-919,1,1.14,30.26,4.46,3.9
rue_2000-92,1,1.14,35.2,5,4.03
rue_2000-920,1,1.51,29.67,4.04,3.77
rue_2000-921,1,1.25,32.17,3.74,3.76
rue_2000-922,1,1.44,33.47,4.39,3.95
rue_2000-923,1,1.14,34.06,4.26,4.005
rue_2000-924,1,1.17,38.1,4.43,3.925
rue_2000-925,1,1.14,45.03,4.22,4.03
rue_2000-926,1,1.49,44.16,4.23,3.98
rue_2000-927,1,1.35,41.74,4.75,3.965
rue_2000-928,1,1.09,32.83,4.24,3.985
rue_2000-929,1,1.2,38.49,4.7,3.985
rue_2000-93,1,1.54,42.81,4.35,3.85
rue_2000-930,1,1.14,29.35,4.73,3.9
rue_2000-931,1,1.16,24.81,4.55,3.93
rue_2000-932,1,1.03,36.84,4.58,3.97
rue_2000-933,1,1.36,34.6,4.72,4.06
rue_2000-934,1,0.97,36.08,4.75,3.935
rue_2000-935,1,0.84,32,3.85,3.965
rue_2000-936,1,0.82,41,3.7,3.83
rue_2000-937,1,1.2,27.89,4.9,3.75
rue_2000-938,1,1.22,33.35,3.83,3.85
rue_2000-939,1,1.39,30.68,4.12,3.945
rue_2000-94,1,1.17,30.17,4.28,3.91
rue_2000-940,1,0.97,32.76,4.2,3.9
rue_2000-941,1,1.17,26.8,4.53,3.91
rue_2000-942,1,1.21,36.11,3.82,3.99
rue_2000-943,1,1.23,35.23,3.93,3.725
rue_2000-944,1,1.27,29.36,3.81,4.04
rue_2000-945,1,1.27,32.6,4.23,4.05
rue_2000-946,1,1.17,37.61,4.61,4.005
rue_2000-947,1,1.42,28.3,4.34,3.89
rue_2000-948,1,1.12,38.35,4.13,3.895
rue_2000-949,1,1.23,34.44,4.64,3.94
rue_2000-95,1,1.57,44.41,4.47,3.85
rue_2000-950,1,1.15,40.04,3.83,3.79
rue_2000-951,1,1,37.24,4.52,3.83
rue_2000-952,1,0.99,34.62,4.2,3.82
rue_2000-953,1,1.21,46.5,4.2,3.68
rue_2000-954,1,1.01,43.74,4.49,4.07
rue_2000-955,1,1.35,33.94,4.27,3.845
rue_2000-956,1,1.53,36.18,4.33,3.73
rue_2000-957,1,0.9,24.36,3.88,3.92
rue_2000-958,1,1.16,30.68,4.48,3.93
rue_2000-959,1,1.21,31.92,4.08,3.89
rue_2000-96,1,0.99,29.48,3.85,3.965
rue_2000-960,1,0.97,34.72,4.16,3.93
rue_2000-961,1,1.36,37.31,4.33,3.77
rue_2000-962,1,1.22,26.38,4.04,3.94
rue_2000-963,1,1.25,37.03,4.09,3.965
rue_2000-964,1,1.32,44.3,3.97,4.085
rue_2000-965,1,0.77,27.51,3.87,3.81
rue_2000-966,1,0.83,33.39,3.74,3.91
rue_2000-967,1,0.72,33.56,4.15,3.955
rue_2000-968,1,0.68,44.14,3.95,3.84
rue_2000-969,1,1.24,32.29,4.02,4.015
rue_2000-97,1,0.89,36.8,3.98,3.785
rue_2000-970,1,1.29,20.62,4.03,3.9
rue_2000-971,1,1.05,33.42,4.26,3.935
rue_2000-972,1,1.28,37.91,4.46,3.74
rue_2000-973,1,1.21,35.16,4.1,3.86
rue_2000-974,1,1.14,35.98,4.57,3.945
rue_2000-975,1,1.21,37.8,3.93,3.895
rue_2000-976,1,1.32,28.83,4.13,3.96
rue_2000-977,1,1.47,33.52,3.98,3.94
rue_2000-978,1,1.22,33.77,4.27,4.015
rue_2000-979,1,1.13,35.14,4.33,4.005
rue_2000-98,1,0.98,32.62,4.16,3.86
rue_2000-980,1,1.32,37.83,4.48,3.98
rue_2000-981,1,1.21,34.84,4.55,3.785
rue_2000-982,1,1.27,31.72,4.96,4.045
rue_2000-983,1,1.4,30.61,4.91,3.9
rue_2000-984,1,1.38,30.28,4.67,3.96
rue_2000-985,1,1.34,38.14,4.91,4.025
rue_2000-986,1,1.24,30.59,4.34,3.705
rue_2000-987,1,1.18,37.88,4.59,3.985
rue_2000-988,1,1.16,35.45,4.5,3.93
rue_2000-989,1,1.17,26.25,4.36,3.75
rue_2000-99,1,1.19,23.71,4.17,3.915
rue_2000-990,1,1.08,23.34,4,4.025
rue_2000-991,1,1.11,32.89,4.03,4.07
rue_2000-992,1,1.08,34.68,4.86,3.97
rue_2000-993,1,1.09,40.18,4.3,3.775
rue_2000-994,1,0.96,33.34,4.32,3.915
rue_2000-995,1,1.46,40.55,4.2,3.905
rue_2000-996,1,1.26,36.19,4.68,3.805
rue_2000-997,1,1.39,29.7,4.01,3.945
rue_2000-998,1,1.32,22.83,4.11,3.87
rue_2000-999,1,1.18,49.27,4.18,3.9
tsplib_att48,1,0.41,0.87,2.2,?
tsplib_att532,1,0.71,3.5,2.76,0.77
tsplib_berlin52,1,0.65,0.64,3.33,?
tsplib_bier127,1,0.38,1.37,3.3,?
tsplib_ch130,1,0.52,1.02,2.94,?
tsplib_ch150,1,0.53,0.84,2.82,?
tsplib_d1291,1,0.85,5.79,3.97,1.485
tsplib_d1655,1,1.15,5.43,4.07,2.16
tsplib_d198,1,0.46,2.45,2.4,0.2
tsplib_d2103,1,1.16,7.37,4.31,2.615
tsplib_d493,1,0.39,3.89,2.6,0.72
tsplib_d657,1,0.43,3.6,2.83,0.97
tsplib_eil101,1,0.28,0.6,2.16,?
tsplib_eil51,1,0.22,0.42,2.34,?
tsplib_eil76,1,0.26,0.51,2.13,?
tsplib_fl1400,1,0.47,11.42,3.32,1.87
tsplib_fl1577,1,0.48,7.62,3.43,1.535
tsplib_fl417,1,0.18,4.32,2.29,0.39
tsplib_fnl4461,1,2.43,395.77,6.84,10.835
tsplib_gil262,1,0.16,1.04,2.17,0.32
tsplib_kroA100,1,0.2,0.68,2.88,?
tsplib_kroA150,1,0.25,0.95,2.83,?
tsplib_kroA200,1,0.27,1.19,2.88,?
tsplib_kroB100,1,0.18,0.93,2.14,?
tsplib_kroB150,1,0.18,1.23,2.15,0.13
tsplib_kroB200,1,0.37,1.09,2.19,0.21
tsplib_kroC100,1,0.3,0.78,3.04,?
tsplib_kroD100,1,0.5,0.91,3.26,?
tsplib_kroE100,1,0.35,0.85,3.06,?
tsplib_lin105,1,0.6,0.69,3.17,?
tsplib_lin318,1,0.38,1.68,2.74,0.34
tsplib_nrw1379,1,0.73,20.48,3.93,2.245
tsplib_p654,1,0.45,3.91,3.32,0.705
tsplib_pcb1173,1,0.38,7.83,3.23,1.695
tsplib_pcb3038,1,1.83,103.81,4.66,4.585
tsplib_pcb442,1,0.36,1.65,2.51,0.59
tsplib_pla7397,1,6.27,318.6,12.16,15.165
tsplib_pr1002,1,0.73,3.68,2.86,1.315
tsplib_pr107,1,0.24,1.05,1.99,?
tsplib_pr124,1,0.3,1.12,1.98,?
tsplib_pr136,1,0.26,1.27,1.97,?
tsplib_pr144,1,0.27,1.21,1.98,?
tsplib_pr152,1,0.26,4.21,2.05,?
tsplib_pr226,1,0.2,1.14,2.05,?
tsplib_pr2392,1,0.77,11.48,3.64,3.135
tsplib_pr264,1,0.24,1.43,2.11,?
tsplib_pr299,1,0.33,1.29,2.19,0.3
tsplib_pr439,1,0.17,2,2.5,0.5
tsplib_pr76,1,0.28,1.3,2.14,?
tsplib_rat195,1,0.22,0.68,2.18,0.185
tsplib_rat575,1,0.34,2.27,2.54,0.87
tsplib_rat783,1,0.29,4.35,2.81,1.28
tsplib_rat99,1,0.2,0.43,2.08,?
tsplib_rd100,1,0.3,0.63,2.11,?
tsplib_rd400,1,0.33,1.71,2.34,0.6
tsplib_rl11849,1,15.04,1462.47,30.71,57.965
tsplib_rl1304,1,0.38,9.25,3.24,1.67
tsplib_rl1323,1,0.51,5.93,3.2,1.73
tsplib_rl1889,1,0.61,13.11,3.51,2.8
tsplib_rl5915,1,3.9,172.58,9.79,13.63
tsplib_rl5934,1,3.88,222.39,9.55,13.245
tsplib_st70,1,0.15,0.62,2.2,?
tsplib_ts225,1,0.12,0.87,2.35,?
tsplib_tsp225,1,0.16,0.93,2.28,0.26
tsplib_u1060,1,0.19,6.58,2.95,1.385
tsplib_u1432,1,0.42,8.1,3.49,1.85
tsplib_u159,1,0.24,0.71,2.15,?
tsplib_u1817,1,0.5,9.36,3.47,2.24
tsplib_u2152,1,0.72,11.02,3.98,2.705
tsplib_u2319,1,0.75,38.26,3.91,3.895
tsplib_u574,1,0.21,2.52,2.6,0.775
tsplib_u724,1,0.21,3.62,2.88,1.03
tsplib_vm1084,1,0.32,7.23,3.06,1.53
tsplib_vm1748,1,0.61,17.78,3.47,2.84
vlsi_bck2217,1,0.67,26.72,7.69,3.215
vlsi_bva2144,1,0.7,15.66,3.71,3.025
vlsi_dbj2924,1,1.04,85.34,4.53,4.33
vlsi_dca1389,1,0.36,8.41,3.52,1.92
vlsi_dcb2086,1,0.71,23.23,3.88,2.91
vlsi_dcc1911,1,0.65,17.17,4.16,2.635
vlsi_dja1436,1,0.47,7.69,3.81,1.945
vlsi_djb2036,1,0.62,21.41,4.67,2.775
vlsi_djc1785,1,0.58,14.87,3.58,2.385
vlsi_dka1376,1,0.64,10.69,3.72,1.85
vlsi_dkd1973,1,0.64,11.02,4.61,2.655
vlsi_dkg813,1,0.36,3.54,2.62,0.985
vlsi_fnb1615,1,0.53,7.91,4.46,2.195
vlsi_fra1488,1,0.48,7.3,4.11,2.025
vlsi_icw1483,1,0.41,6.63,3.68,2.035
vlsi_irw2802,1,1.07,64.15,5.43,4.19
vlsi_ley2323,1,0.77,38.61,4.85,3.46
vlsi_lim963,1,0.3,3.25,4.56,1.22
vlsi_pbd984,1,0.32,4.69,3.59,1.35
vlsi_rbu737,1,0.39,2.39,2.86,0.965
vlsi_rbv1583,1,0.49,16.81,3.63,2.135
vlsi_rbw2481,1,0.87,32.33,5.01,3.57
vlsi_rbx711,1,0.25,2.98,3.74,0.95
vlsi_rby1599,1,0.5,17.9,4.58,2.19
vlsi_xit1083,1,0.3,4.29,4.3,1.405
vlsi_xpr2308,1,0.72,30.25,4.92,3.25
vlsi_xql662,1,0.28,2.6,2.74,0.82
